data,dataset_id,gencode_id,gene_symbol,tissue_site_detail_id,unit
3.781,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
5.255,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
4.586,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
5.011,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
15.3,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
4.799,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
4.371,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
6.257,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
9.545,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
7.028,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
4.348,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
4.99,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
2.849,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
6.083,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
7.403,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
5.971,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
3.62,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
5.155,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
4.132,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
4.926,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
3.042,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
3.903,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
9.418,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
12.18,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
9.767,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
4.569,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
4.94,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
7.914,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
5.563,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
2.715,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
5.009,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
11.41,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
10.91,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
3.269,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
3.658,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
3.343,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
3.299,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
5.826,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
3.708,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
5.553,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
3.54,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
11.78,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
4.228,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
3.625,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
3.084,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
4.64,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
6.965,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
3.369,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
3.798,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
5.885,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
6.401,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
3.538,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
3.976,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
4.977,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
4.843,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
6.875,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
7.063,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
4.775,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
4.827,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
6.267,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
6.185,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
3.901,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
8.033,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
4.587,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
5.1,gtex_v8,ENSG00000133703.11,KRAS,Pancreas,TPM
19.92,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
40.01,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
33.47,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
26.11,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
17.92,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
21.85,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
24.16,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
37.86,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
14.33,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
41.29,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
34.78,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
39.07,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
37.56,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
19.93,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
33.54,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
33.81,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
34.07,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
34.5,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
39.15,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
38.73,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
21.64,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
27.32,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
28.89,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
33.19,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
54.28,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
21.06,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
39.07,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
22.95,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
35.46,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
32.32,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
26.98,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
41.78,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
28.72,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
24.31,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
28.38,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
25.55,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
26.34,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
32.45,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
44.39,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
40.5,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
32.76,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
19.65,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
25.57,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
33.15,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
30.41,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
33.33,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
55.44,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
36.44,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
25.16,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
32.58,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
28.98,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
26.69,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
41.72,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
29.06,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
28.63,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
21.31,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
24.74,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
44.42,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
29.68,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
26.58,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
21.24,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
35.37,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
28.62,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
28.54,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
19.45,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
38.99,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
32.61,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
22.99,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
21.66,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
26.61,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
28.91,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
31.9,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
40.26,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
31.38,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
24.92,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
36.75,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
26.69,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
24.31,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
21.78,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
29.88,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
42.33,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
25.07,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
60.14,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
39.67,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
26.15,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
36.52,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
25.28,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
37.18,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
38.28,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
22.95,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
34.6,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
26.98,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
39.44,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
21.64,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
36.02,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
23.1,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
40.99,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
31.76,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
21.94,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
27.39,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
30.78,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
36.89,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
23.52,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
30.18,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
27.93,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
26.72,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
32.99,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
32.14,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
35.8,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
32.11,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
32.19,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
33.89,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
32.8,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
22.79,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
56.76,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
30.94,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
37.31,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
26.05,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
23.92,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
38.52,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
37.68,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
29.53,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
31.17,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
25.05,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
31.89,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
25.92,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
21.69,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
39.12,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
30.79,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
29.95,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
32.68,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
42.42,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
32.68,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
16.42,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
25.16,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
34.33,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
28.68,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
38.26,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
37.57,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
32.85,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
35.57,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
32.19,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
28.34,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
26.98,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
38.05,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
37.69,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
16.28,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
34.7,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
35.37,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
33.48,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
21.28,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
28.11,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
29.6,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
52.76,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
25.38,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
32.68,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
42.56,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
36.81,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
16.92,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
27.06,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
23.88,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
33.51,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
36.96,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
20.14,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
25.35,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
31.84,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
26.97,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
35.79,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
33.89,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
35.44,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
37.49,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
40.23,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
37.88,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
28.97,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
21.9,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
24.1,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
20.03,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
14.23,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
25.75,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
20.83,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
35.47,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
28.8,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
21.65,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
26.7,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
32.02,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
20.83,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
29.11,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
33.33,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
29.11,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
30.1,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
33.27,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
26.18,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
34.42,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
16.44,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
37.86,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
20.42,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
32.36,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
30.5,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
38.94,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
25.91,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
29.71,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
44.77,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
27.75,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
33.86,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
27.11,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
25.13,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
33.1,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
33.8,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
45.66,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
35.82,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
19.99,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
35.29,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
22.18,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
22.15,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
37.17,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
29.33,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
41.05,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
24.53,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
35.02,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
30.84,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
51.55,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
37.86,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
22.62,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
34.36,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
29.97,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
39.19,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
35.54,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
25.3,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
25.25,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
25.48,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
44.38,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
30.61,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
48.73,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
27.78,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
29.68,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
38.21,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
29.07,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
22.71,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
25.21,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
32.72,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
57.27,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
39.85,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
38.63,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
50.31,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
34.59,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
30.28,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
31.7,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
25.06,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
29.73,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
37.38,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
39.28,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
28.16,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
22.21,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
35.69,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
25.46,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
34.51,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
30.69,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
41.75,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
33.12,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
30.74,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
36.92,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
10.29,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
32.82,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
21.18,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
46.27,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
42.05,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
39.25,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
38.13,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
45.99,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
28.07,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
42.69,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
33.83,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
29.88,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
36.03,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
40.02,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
36.67,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
31.6,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
38.63,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
47.56,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
40.68,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
32.82,gtex_v8,ENSG00000133703.11,KRAS,Nerve_Tibial,TPM
